461,2132.7266,899.1528,10.4046,270.7793,61,1 ;
462,2132.7463,906.0122,10.4196,268.0389,2,1 ;
463,2475.0217,992.2781,10.3602,206.1178,7,7 ;
474,2197.8374,936.0216,10.5829,185.2772,105,1 ;
442,2485.1379,936.2085,10.6624,0.1062,25,109 ;
587,2460.3796,918.7192,10.5355,90.4611,53,1 ;
535,2455.4519,1275.5571,10.5843,270.0745,28,1 ;
603,2389.2190,1658.2742,10.4453,358.7758,60,1 ;
560,2039.5767,1560.1608,10.3773,179.5952,9,39 ;
545,2075.7207,1482.4139,10.4829,359.4229,44,96 ;
579,2168.6729,1412.4142,10.7456,179.3802,53,53 ;
581,2353.1150,1405.4800,10.4148,272.0892,66,1 ;
477,2352.6646,1436.9703,10.5496,269.3466,75,1 ;
603,2300.3599,1466.0364,10.4462,90.1237,53,53 ;
558,2300.8755,1458.6439,10.4778,90.3777,92,1 ;
480,2292.5034,1454.7678,13.8155,270.6444,68,1 ;
558,2285.8660,1518.0089,16.9278,0.2348,77,1 ;
521,2351.9590,1487.6743,17.7851,268.5520,92,3 ;
516,2322.5889,1423.0115,22.1984,89.6001,122,1 ;
579,2352.2910,1472.8545,32.0779,268.4590,28,119 ;
418,2332.3298,1387.9061,36.5387,179.0473,64,64 ;
477,2293.1245,1455.2216,39.5112,270.0951,22,1 ;
461,2279.1494,1387.7222,42.4054,181.3635,61,1 ;
451,2351.6416,1415.7268,42.5269,269.3744,123,123 ;
448,2631.0559,1845.8617,10.4164,264.5009,3,6 ;
561,2632.0137,1858.2656,10.6989,270.9765,113,1 ;
477,2602.6128,1846.6437,10.5729,90.5212,121,1 ;
479,2631.2253,1794.8120,10.6166,270.0366,60,35 ;
581,2600.0813,1691.2465,10.4108,89.1784,36,1 ;
496,2631.7998,1681.1658,10.4784,271.2010,31,31 ;
402,2214.7441,1512.2836,10.6519,269.6815,39,39 ;
410,2038.7775,1588.8407,10.3258,179.6040,10,1 ;
418,1742.2191,1906.1680,10.9136,90.2075,117,227 ;
420,1731.2715,1974.9578,10.5994,273.0416,6,1 ;
437,1736.9500,1878.4280,10.9183,269.9015,47,74 ;
429,1702.7047,1804.3766,10.5000,359.9712,1,2 ;
421,1602.3925,1839.9454,10.7028,178.4762,36,1 ;
402,1471.5049,1928.6152,11.1104,91.6437,22,22 ;
482,1450.1931,2017.9884,10.9038,90.8726,91,1 ;
426,1453.9977,1957.7761,10.9630,179.0628,62,62 ;
436,1368.7289,2020.8182,11.2117,88.9614,92,1 ;
483,1117.3785,2112.5374,10.8094,0.4216,1,31 ;
498,1049.3367,2135.9788,10.8916,87.9624,20,117 ;
530,980.7039,2060.1577,10.5856,159.6553,114,1 ;
542,1023.1682,2019.7904,10.9840,272.4500,31,93 ;
554,991.6675,1886.8708,11.3290,270.6092,15,32 ;
558,984.5507,1719.9063,8.2853,270.4343,24,1 ;
522,949.3912,1662.1198,8.4159,269.5886,6,25 ;
541,1113.0669,1726.9880,10.4451,179.9989,22,1 ;
521,1024.1970,1724.4652,10.3911,93.4605,92,3 ;
506,1041.7158,1357.1357,10.5246,85.3610,7,7 ;
500,1042.7311,1346.4717,10.9230,81.1408,28,119 ;
496,979.9923,1080.0503,10.5293,91.2658,53,56 ;
482,979.7035,1104.7273,10.9448,90.7615,71,71 ;
414,1425.6675,1039.2936,10.4327,90.1854,102,65 ;
414,1451.7877,976.0687,10.4987,0.3869,67,1 ;
410,2004.4067,735.3056,11.0296,180.8574,9,1 ;
418,2168.8989,695.7342,11.4583,182.7091,117,227 ;
429,2362.0627,731.0701,11.0945,0.1727,1,3 ;
439,2362.4011,648.3926,11.2058,358.5358,43,21 ;
460,2358.0769,519.0576,1.7602,270.6638,17,23 ;
493,2292.9006,518.9941,-0.2127,269.6579,36,13 ;
496,2086.2354,658.9543,10.8917,180.3410,66,72 ;
506,1916.4235,698.4152,10.5369,359.5925,52,52 ;
516,1852.8835,698.9276,11.0089,92.2719,119,1 ;
521,1413.7998,772.0428,10.3920,92.6899,87,118 ;
533,1484.0516,787.6008,10.5294,359.4022,74,1 ;
545,1535.0472,787.3861,10.6314,0.8390,44,96 ;
578,1645.1521,740.4365,11.4446,357.8964,1,1 ;
484,1628.1273,571.8071,0.1587,269.3263,66,36 ;
477,1544.6929,2132.2334,11.1514,269.0969,101,1 ;
480,1613.6011,2207.0527,10.5919,271.9736,4,4 ;
479,1519.2012,2291.0112,10.6331,0.9600,49,23 ;
419,1340.8719,2246.3386,10.6215,92.0409,21,1 ;
462,1431.4543,2237.3440,10.6230,267.7669,3,1 ;
401,1508.7909,2091.1387,10.6953,271.2132,39,39 ;
439,1068.4608,2185.2996,16.6151,91.1135,25,78 ;
426,1126.5607,2323.6711,16.4615,90.0850,7,7 ;
421,1135.4622,2253.0496,16.6012,270.1440,30,1 ;
419,1115.4999,2310.4092,10.6371,267.7344,33,75 ;
561,990.2859,2307.3047,11.1294,89.9585,101,101 ;
400,1108.1198,1903.8445,10.9125,269.1945,113,1 ;
403,1059.6801,1916.6881,11.4272,0.6038,101,1 ;
402,2039.0864,1160.6543,10.5033,179.5146,22,22 ;
411,1844.4286,1209.7379,10.5596,91.1955,116,1 ;
522,1843.6981,1255.3601,10.3902,89.6382,3,8 ;
439,1866.8518,1179.2153,10.7348,0.1707,37,78 ;
587,1552.6906,1025.6267,10.5356,267.4064,66,1 ;
543,1332.6006,1159.0437,10.6290,270.0148,8,90 ;
545,1281.1134,2545.5876,10.6315,90.4074,30,1 ;
420,1433.6541,2608.7395,10.6772,89.2627,6,76 ;
508,1374.0249,2644.2893,11.1956,179.4467,1,1 ;
437,1352.3561,2647.1230,10.9443,180.4328,105,20 ;
451,1319.5608,2697.6628,10.5268,0.7027,61,61 ;
437,1296.4653,2646.8472,10.9536,1.1869,54,7 ;
506,1464.4520,2773.0771,10.3764,181.1781,3,3 ;
546,1475.3710,2839.5518,10.6444,181.0346,11,11 ;
541,1455.9503,2878.8362,10.4449,0.1368,51,1 ;
545,1529.5756,2867.6501,10.6314,268.0443,39,1 ;
421,1529.6301,2835.7375,10.6409,269.9234,62,62 ;
457,1422.7972,2830.8291,10.4472,91.4126,13,1 ;
457,1369.0237,2784.1589,10.4470,94.3731,34,1 ;
457,1423.0651,2835.1399,10.4471,92.8884,58,1 ;
572,1420.3008,2802.6375,10.4002,179.9108,30,1 ;
561,1618.5776,2834.7361,10.6343,359.5821,25,78 ;
581,1737.6124,2780.0356,10.6454,100.8438,54,1 ;
579,1673.0441,2696.7334,10.7646,2.8550,37,37 ;
522,1927.4393,2729.9841,10.3924,182.5768,6,25 ;
562,1998.1213,2758.4885,10.4822,0.3794,116,1 ;
542,2260.1184,2737.8931,10.5638,271.1407,24,118 ;
498,2311.9609,2763.3215,10.8880,272.1044,13,120 ;
421,2143.1143,2807.1777,10.5765,92.5022,30,72 ;
480,2167.2463,2750.6987,10.5948,271.0785,12,12 ;
419,2349.0527,2578.4849,10.6135,0.1656,2,39 ;
448,2363.0669,2531.9736,10.4173,267.6790,3,6 ;
541,2417.8662,2529.0085,10.4450,178.9855,36,8 ;
415,2455.1401,2531.6060,21.6458,179.4472,0,1 ;
418,2530.6252,2535.9524,21.9679,268.5749,81,81 ;
436,2506.2002,2515.6663,21.6411,88.9685,11,1 ;
429,2537.9023,2397.2529,3.8906,0.5158,10,10 ;
474,2511.0984,2394.3940,10.5828,269.3660,97,1 ;
477,2501.1006,2131.0410,10.4987,269.4453,92,1 ;
518,2589.0198,2166.3142,10.4839,1.1502,17,1 ;
533,2620.0979,2086.9114,10.5281,180.6504,79,1 ;
535,2567.6167,2059.1948,10.5846,0.8758,28,1 ;
541,2075.6462,1312.3136,10.2966,359.4287,2,1 ;
546,2183.6970,1878.7114,10.5448,359.9918,78,38 ;
410,2192.2410,1856.6902,10.6209,181.3348,75,1 ;
480,2203.4363,1787.9412,10.5034,179.6947,60,1 ;
541,2181.5310,1821.7205,10.4451,0.6193,51,1 ;
533,2129.1848,1810.2720,10.3810,332.9410,74,1 ;
477,2118.6621,1892.0770,10.3763,181.2668,6,6 ;
410,2118.6233,1910.1948,10.7688,180.4238,40,110 ;
496,2102.4214,2066.0054,10.5366,270.8547,66,72 ;
477,2103.5483,2089.0322,10.5741,269.2954,101,1 ;
516,2028.6848,2155.9724,10.6248,264.3126,2,39 ;
522,1995.4116,2185.7837,10.3813,183.3891,36,105 ;
508,2010.5963,2137.1594,11.1969,270.0610,1,1 ;
414,2005.9337,2059.6008,10.9941,181.8287,110,93 ;
414,2060.3394,2237.0127,10.5447,89.3482,121,93 ;
448,2077.0784,2226.7166,10.4142,3.1701,3,6 ;
420,2107.7361,2206.7979,10.8238,178.2615,6,76 ;
516,2094.5530,2206.6326,10.5904,178.8517,119,45 ;
477,2156.2788,2188.8767,10.3516,358.4281,14,14 ;
415,2339.1323,2114.0562,10.4512,177.1576,20,1 ;
409,2361.3320,2170.0618,10.5251,359.3094,1,1 ;
461,2380.3523,2018.2645,10.3403,272.1906,13,1 ;
587,2338.7590,1943.9525,10.4102,182.1740,40,1 ;
482,2221.3479,1944.5293,9.7951,87.2554,37,37 ;
479,2272.5029,1953.1041,9.4899,179.0292,7,7 ;
541,2244.7246,1997.9194,15.4282,0.8475,12,32 ;
541,2222.4797,1936.1879,25.9241,88.7210,68,8 ;
415,2294.6262,1952.2435,26.0251,268.4258,7,7 ;
436,2246.8062,1939.5153,31.5463,179.6696,33,0 ;
461,2283.6470,1975.2380,28.4011,180.9682,62,62 ;
482,2217.0320,2048.4802,10.9456,89.9095,85,85 ;
479,2296.6074,2046.1454,10.6169,271.5167,49,23 ;
461,2259.0544,2065.4905,10.3873,2.1430,61,1 ;
477,2272.6033,2326.2434,10.5272,88.5973,61,61 ;
401,2464.2083,2236.9705,10.5507,88.6525,39,39 ;
428,2242.5024,2231.3748,10.9010,270.8860,4,75 ;
516,2007.5071,2263.2092,17.6074,2.4052,13,76 ;
522,2014.7938,2244.9580,23.4848,269.4012,8,82 ;
436,1907.2633,2290.8406,11.0000,180.4904,84,1 ;
480,1705.0334,2242.9836,10.5941,179.6409,12,12 ;
436,1691.1774,2131.1426,11.0800,91.2325,87,1 ;
414,1842.6188,2090.4556,10.8907,176.3065,36,36 ;
436,1908.1819,2078.6570,10.5695,270.3529,53,1 ;
516,1912.8295,2158.5737,10.6165,271.8315,47,47 ;
525,1963.4600,2171.0208,10.6913,257.1353,1,1 ;
496,1993.2476,2058.3521,10.5367,357.2019,53,56 ;
535,2075.9631,1677.7250,10.4351,0.1849,118,1 ;
418,2452.3093,1357.8304,10.9134,359.7694,61,61 ;
415,2447.5730,1327.1135,10.5908,179.6456,0,1 ;
414,2612.0542,1429.5336,10.9140,183.7790,24,1 ;
420,2488.5161,1534.1761,10.5240,231.4538,6,1 ;
409,2481.3877,1544.0386,10.5123,202.9677,1,1 ;
579,2498.4194,1676.3019,10.5524,1.3521,101,101 ;
474,2463.0220,1676.7267,10.5831,359.3129,97,1 ;
518,2788.6519,2431.3220,10.4912,314.8943,2,39 ;
516,2815.1465,2406.8418,10.6541,315.8335,119,1 ;
506,2833.4592,2309.8750,10.5247,179.7437,76,76 ;
516,2891.3560,2379.1252,10.6230,270.9466,41,29 ;
417,2093.3755,2415.1582,74.7678,94.3180,2,29 ;
402,2095.8645,2410.8191,45.0503,267.7614,110,110 ;
516,2104.4490,2396.0525,40.6341,271.3880,119,62 ;
402,2095.8438,2398.7417,27.8898,268.8989,99,81 ;
477,2086.5784,2416.6394,23.4231,90.8221,3,3 ;
516,2103.9829,2419.3713,14.8978,270.8129,24,55 ;
561,2065.8535,2479.7612,10.6989,359.7305,4,1 ;
414,2130.8403,2514.2134,10.9140,193.6682,24,1 ;
410,1900.4618,2437.4229,10.4740,92.5165,45,1 ;
408,1730.6010,2336.2703,11.3685,2.6346,26,26 ;
486,2707.1851,822.1658,10.7179,2.5507,1,1 ;
486,2707.0010,908.6336,10.8980,176.3525,1,1 ;
482,2697.6646,885.6911,10.3113,271.4880,71,71 ;
554,2701.6409,828.3740,10.1758,359.8369,15,32 ;
524,2635.2407,848.0072,6.7986,311.1720,61,27 ;
524,2630.1240,851.0532,6.9725,315.8478,65,31 ;
530,2687.1553,909.9475,10.4912,199.4376,111,1 ;
530,2683.3469,908.7888,10.4567,197.7386,112,1 ;
455,2685.8137,864.3542,10.3588,358.5818,84,58 ;
560,2705.9065,788.8524,10.6037,359.2399,33,0 ;
403,2873.0920,920.3176,11.3572,94.3495,28,1 ;
403,2873.2283,913.3622,11.7676,85.7952,24,77 ;
435,2855.4207,896.0324,11.1716,359.7548,24,77 ;
435,2818.0835,897.6704,11.3012,359.2285,24,77 ;
435,2827.5466,897.5560,11.2943,0.9414,24,77 ;
530,2884.7034,941.7674,10.5161,90.4367,112,1 ;
530,2833.1492,996.5211,10.5144,173.6816,13,1 ;
482,2805.1533,968.8243,10.8708,178.9079,48,48 ;
560,2817.4512,941.4572,10.4556,0.9883,9,39 ;
578,2840.3525,994.4778,11.3743,176.8262,1,1 ;
415,-2089.7454,-85.3183,34.9356,0.0900,36,1 ;
415,-2076.7393,-84.4259,34.8911,357.8584,116,1 ;
504,-2091.6350,-106.7603,35.1125,179.5832,45,29 ;
560,-2396.2222,-594.7454,132.3533,123.1677,33,0 ;
411,-2414.5781,-586.8558,132.3755,215.3865,112,1 ;
482,-2527.9175,-602.6952,132.6175,179.0378,41,20 ;
451,-2517.0481,-601.8521,132.2690,179.6375,36,36 ;
522,-2494.2900,-601.8505,132.1326,178.4421,3,8 ;
522,-2622.9067,-509.6570,70.9034,284.9871,3,8 ;
405,-2747.2739,-306.4048,6.9132,50.7011,24,1 ;
505,-2774.2708,-281.9049,6.7476,178.6849,37,0 ;
409,-2738.0176,-322.8980,6.8391,313.5169,1,1 ;
457,-2657.9009,-290.8440,7.1044,313.4402,25,25 ;
457,-2652.5388,-295.5096,7.1101,312.4090,86,86 ;
457,-2644.5061,-290.4049,7.1283,139.4791,8,8 ;
457,-2650.2507,-284.7023,7.1297,137.3287,2,1 ;
475,-2718.7566,-181.6171,3.9922,269.6131,68,8 ;
411,-2692.3340,-83.6105,4.7104,90.7628,1,1 ;
560,-2682.6699,-22.7128,4.3281,178.6174,1,31 ;
560,-2627.3579,-34.8250,4.0417,181.9431,41,29 ;
482,-2729.5671,76.7876,4.4511,87.5421,32,32 ;
579,-2484.3000,5.7674,25.5544,91.3108,42,42 ;
567,-2528.8882,-5.5797,25.4875,271.5341,90,96 ;
429,-2592.7732,-110.8420,3.9306,89.9971,2,1 ;
415,-2615.9045,-178.3203,4.1076,269.3111,40,1 ;
480,-2352.2312,-124.4615,34.9708,179.3509,17,1 ;
448,-2319.5144,-150.8684,35.1509,176.9124,3,6 ;
535,-2099.2341,-36.4293,35.1021,357.3710,77,26 ;
535,-2021.4100,-47.6897,35.1866,184.1009,69,1 ;
535,-2085.3667,61.6716,34.2269,88.7158,28,1 ;
567,-2357.8167,-43.2394,35.1865,90.6814,97,96 ;
403,-1855.5707,-176.4486,9.9250,270.1853,25,1 ;
492,-1821.1146,-161.7525,9.1874,164.9686,28,56 ;
530,-1694.7194,8.6605,3.3137,348.2751,111,1 ;
530,-1712.0934,10.8106,3.3879,303.1499,112,1 ;
530,-1716.6062,19.1024,3.3437,273.4997,119,1 ;
530,-1700.6174,6.2953,3.3148,352.1077,114,1 ;
522,-1697.8990,63.3702,3.1263,301.0493,39,106 ;
522,-1682.4491,41.4261,3.1198,338.2361,51,118 ;
522,-1694.0885,48.6863,3.1207,317.3058,3,3 ;
493,-1760.9098,-193.8202,-0.1219,266.3580,36,13 ;
426,-1669.5262,-33.8696,3.3108,314.1520,42,42 ;
403,-1837.5128,-15.2423,15.6987,271.1784,54,1 ;
426,-1839.7010,-21.5651,14.8602,265.8797,42,42 ;
421,-1885.3856,-161.3161,11.6546,355.7335,71,72 ;
482,-1861.0438,-140.4725,12.0201,87.6606,66,66 ;
567,-2124.6743,-242.8083,35.1864,18.3731,99,81 ;
545,-2485.9868,97.9314,34.9680,268.0125,81,81 ;
533,-2484.7358,65.7313,25.3992,358.7399,79,1 ;
462,-2694.2021,68.7381,3.9321,85.6921,2,1 ;
424,-2941.3359,-794.7429,6.8570,340.8897,2,2 ;
424,-2938.8164,-818.2305,7.0451,13.5219,2,2 ;
473,-2987.2434,-861.8030,-0.8947,144.9324,56,15 ;
473,-2967.3806,-684.3901,0.0677,351.0859,56,15 ;
473,-2954.7388,-498.1349,0.0155,5.6709,56,15 ;
493,-2947.7612,-364.1319,-0.5123,78.4238,36,13 ;
461,-2068.5420,-503.7956,35.0035,182.6852,46,46 ;
483,-1906.4901,-611.7231,24.5863,319.5491,17,0 ;
411,-2148.7424,-922.7524,31.7505,267.8838,106,1 ;
411,-2125.3806,-885.7675,31.7505,270.2341,104,1 ;
482,-1871.7642,-874.4785,32.1329,90.1095,118,118 ;
411,-1872.5656,-957.2282,31.7505,88.9793,80,1 ;
400,-1821.8348,-886.4156,42.0592,175.1724,123,1 ;
512,-1431.6896,-954.0375,201.2352,273.5343,15,123 ;
512,-1432.9872,-942.3373,201.3756,274.4437,32,112 ;
461,-2205.1782,-310.5668,35.2394,330.2716,46,46 ;
482,-2216.4529,-85.7872,35.4346,1.2615,64,64 ;
498,-2115.4626,-3.3854,35.3872,269.2903,13,120 ;
437,-2092.6289,-381.4249,35.4662,89.8969,79,7 ;
437,-2201.6951,-406.7657,35.4694,228.5155,79,7 ;
437,-2047.2311,-528.4994,35.4647,286.8040,79,7 ;
455,-1578.2035,97.3175,4.1610,135.9403,37,1 ;
443,-1747.0641,-164.1042,4.1860,39.5812,20,1 ;
545,-2267.1362,85.5752,34.9679,269.1610,67,67 ;
496,-2264.8977,200.3980,34.8805,89.9701,66,72 ;
536,-2216.8618,113.6911,35.0595,88.9417,12,1 ;
409,-2414.7739,331.6805,34.7672,331.1144,1,1 ;
405,-2452.8604,138.2975,34.8354,46.6420,24,1 ;
461,-2523.0012,338.5651,34.6932,250.6181,61,1 ;
439,-2502.7300,382.2403,35.0181,235.8174,54,38 ;
400,-2470.8625,407.1818,27.8697,139.4656,123,1 ;
496,-2522.4219,310.7949,27.4816,70.6665,20,20 ;
428,-2440.9980,509.6792,30.0563,206.6596,4,75 ;
428,-2437.7600,510.8553,30.0507,202.1894,4,75 ;
560,-2425.6440,518.4800,29.6348,216.9742,9,39 ;
463,-2473.4978,743.3479,34.5559,179.9892,84,84 ;
561,-2412.3730,741.7964,34.8297,179.4121,8,17 ;
463,-2451.2593,740.6838,34.7129,180.6275,79,39 ;
467,-2248.2617,692.7663,49.1081,179.2399,58,8 ;
405,-2151.4058,637.0890,52.1898,182.3598,75,1 ;
405,-2134.6875,686.8921,63.7561,178.3476,123,1 ;
409,-1951.6525,724.5811,45.1672,270.0913,1,1 ;
429,-1941.2656,585.4785,34.7953,359.2309,3,1 ;
439,-1922.0646,303.6587,40.9425,177.2474,25,78 ;
461,-1974.6830,170.9425,27.3574,271.5703,46,46 ;
420,-1987.9830,104.7278,27.3169,0.4059,6,1 ;
420,-1988.1044,147.8747,27.3177,0.2008,6,1 ;
467,-2922.5259,428.7520,4.6539,276.2402,2,1 ;
493,-2981.0247,496.3422,-0.6554,1.5943,36,13 ;
549,-2578.6179,626.5599,27.4438,359.1449,117,1 ;
575,-2610.8423,1405.6122,6.7507,270.0862,19,96 ;
411,-1663.4688,1211.4713,6.9794,276.9535,12,1 ;
558,-1656.2698,1208.2489,20.7792,268.6007,42,42 ;
558,-1660.5311,1215.1492,20.7869,315.8402,24,1 ;
451,-1650.9478,1208.6367,13.3797,247.0129,18,18 ;
451,-1656.4871,1215.6764,13.4254,259.0972,101,1 ;
560,-2047.9236,901.2451,53.3068,356.4079,21,1 ;
560,-2105.8264,901.4780,76.3014,4.8684,36,1 ;
500,-2927.3159,500.5060,5.0168,268.8409,28,119 ;
409,-2752.1567,374.9532,3.9412,179.1495,1,1 ;
405,-2657.6785,374.4564,4.1077,1.3494,75,1 ;
426,-2664.9829,267.9181,4.0801,0.0174,7,7 ;
439,-2681.6306,267.9998,4.2312,358.7699,65,79 ;
462,-2636.0247,247.4894,3.9279,163.5248,2,1 ;
559,-2691.8088,204.5243,3.9923,359.4068,68,8 ;
496,-2793.0317,229.3433,6.8049,89.8252,53,56 ;
560,-2710.5635,128.6468,3.9600,177.1886,37,0 ;
533,-2613.7000,205.8831,4.6949,1.1401,74,1 ;
526,-2616.9363,71.5616,4.1026,268.8823,17,1 ;
436,-2546.9377,-142.7184,13.8009,0.8366,109,1 ;
517,-2459.4773,-150.5229,25.7609,1.8047,36,36 ;
496,-2592.9810,-191.1821,3.9750,91.0989,31,31 ;
475,-2694.0012,-147.6346,4.0512,90.9210,76,1 ;
421,-2796.6199,-184.0407,6.8207,91.6072,42,42 ;
566,-2796.3052,-39.5262,7.0876,89.8012,8,17 ;
467,-2878.8960,734.5536,29.3162,280.5990,60,1 ;
482,-2462.1184,793.0873,35.2270,93.7908,28,28 ;
439,-2380.2781,1269.3492,25.1014,277.3688,37,78 ;
522,-1821.9445,1310.5370,59.3070,186.3879,3,8 ;
475,-1829.7480,1289.9834,59.8258,21.8999,61,61 ;
475,-1842.0276,1304.4764,59.5341,198.8919,37,0 ;
405,-1755.8068,953.2106,24.6171,84.9867,75,1 ;
480,-1686.7346,1007.9662,17.3024,92.5730,66,72 ;
405,-1587.0150,859.0454,7.4098,90.4344,75,1 ;
439,-1629.2559,870.3282,8.1322,177.2777,43,21 ;
533,-1707.0554,795.3817,24.5184,2.4475,77,1 ;
453,-1463.8043,1023.7324,-0.2395,269.1420,56,56 ;
473,-1509.0499,1385.6211,-0.2875,114.2092,56,15 ;
417,-1468.1395,1490.9220,8.3433,92.3864,0,0 ;
417,-2311.2693,1544.9398,18.8852,183.6456,0,0 ;
469,-2514.7388,1545.1013,17.3351,349.7112,1,3 ;
473,-2432.8538,1568.3925,-0.0528,353.0695,56,53 ;
473,-2434.4873,1571.9756,-0.1826,348.1105,56,15 ;
521,-2501.2534,1222.1891,36.9992,139.5936,87,118 ;
496,-2867.3279,695.7776,23.2883,296.3333,22,22 ;
496,-2857.4624,830.0972,39.8342,238.8571,42,42 ;
401,-2836.6306,870.4559,43.7638,267.2119,83,1 ;
401,-2839.8884,925.7379,43.8342,274.0428,47,47 ;
410,-2855.1917,962.1486,43.6477,294.1936,9,1 ;
516,-2900.1345,1104.5038,26.8936,272.1553,9,1 ;
418,-2898.4971,1161.4402,13.5039,272.4668,95,95 ;
415,-2722.1973,980.1292,54.2327,9.4435,25,1 ;
411,-2728.2146,910.1182,67.3208,153.1185,112,1 ;
421,-2634.7214,929.3314,71.3155,214.6021,30,1 ;
405,-2680.4905,869.2202,76.4498,23.7850,91,1 ;
558,-2650.5452,856.2390,63.6388,312.0352,117,1 ;
418,-2205.7361,293.8083,35.2104,359.0113,119,119 ;
400,-2231.1545,293.4678,35.2612,1.3597,14,123 ;
426,-2792.9805,785.0926,49.5488,17.1913,7,7 ;
533,-1997.0570,708.1403,45.0732,359.8203,52,39 ;
536,-2098.6619,653.4818,52.1045,178.5289,57,96 ;
475,-1772.8362,1205.1267,24.9264,128.7472,21,1 ;
482,-1698.9235,1029.1211,45.2640,163.2027,28,28 ;
421,-1915.2972,792.2175,39.5330,271.2570,42,42 ;
482,-1830.3928,636.3265,30.5508,181.9362,62,62 ;
551,-1767.2255,857.6757,24.6063,90.7746,72,1 ;
533,-1996.7197,780.7192,45.0773,0.8333,74,1 ;
480,-2156.5957,781.6992,69.2316,271.9981,58,1 ;
561,-2206.7849,718.1914,49.4181,359.8657,101,1 ;
482,-2287.0796,581.4111,34.9593,270.0385,59,36 ;
482,-2586.3882,311.3461,4.9411,90.7013,88,1 ;
439,-2586.3213,325.2354,4.7471,270.4281,65,79 ;
521,-2590.9128,484.1599,14.1862,58.1234,75,13 ;
463,-2454.1155,638.9645,32.6119,266.5039,74,1 ;
475,-2588.4861,632.4481,14.2561,269.3260,9,39 ;
479,-2546.5293,647.5505,14.1927,90.1881,109,100 ;
405,-2566.9233,556.1500,14.3396,294.3413,36,1 ;
461,-2621.0337,137.8928,4.0045,266.5985,46,46 ;
408,-2655.6912,-194.1583,4.7043,359.8855,26,26 ;
479,-2274.9456,-119.1158,35.1114,266.5583,54,31 ;
496,-2263.0579,18.8142,34.8656,354.0030,42,42 ;
475,-2167.6179,86.2425,35.0484,172.0044,21,1 ;
579,-2265.7461,452.6116,34.9076,250.2149,95,105 ;
405,-2379.3401,625.8353,33.0000,1.2157,36,1 ;
579,-2213.2063,416.5867,35.0997,357.7801,7,7 ;
582,-2123.9011,428.0708,34.6792,356.2318,14,1 ;
482,-2123.8403,380.5338,35.2907,87.8615,64,64 ;
582,-2044.8904,460.4015,35.2268,304.5739,56,123 ;
405,-2308.2900,673.6360,44.3038,90.5505,65,79 ;
480,-2175.9424,654.7142,49.2104,181.1464,12,12 ;
405,-2650.2134,703.3293,27.7206,270.0416,11,1 ;
496,-2694.9968,719.9131,34.2360,176.1588,42,42 ;
482,-1612.3462,1284.5171,7.3010,90.9943,85,85 ;
445,-1630.5129,1289.7798,6.9140,135.4144,37,37 ;
